1	AT1G01180.1	+	CG	0	174	15	2918	CHG	0	95	6	1569	CHH	0	205	15	3116	CG	1	1	CHG	0.815774691835837	1	CHH	1	1
1	AT1G01190.2	-	CG	2	182	15	3158	CHG	0	118	8	2090	CHH	0	475	28	8062	CG	1	1	CHG	0.877683093575339	1	CHH	1	1
1	AT1G01200.1	-	CG	0	132	8	2562	CHG	1	58	7	1111	CHH	0	169	18	3404	CG	0.999999999999975	1	CHG	0.643978349155724	1	CHH	1	1
1	AT1G01210.3	+	CG	0	18	2	414	CHG	0	26	0	603	CHH	0	99	12	2249	CG	0.986026420473613	1	CHG	0.370584112719326	1	CHH	1	1
1	AT1G01220.1	+	CG	57	158	1041	3161	CHG	1	247	21	5031	CHH	4	1002	87	19235	CG	1.12833709466909e-05	6.52315313455884e-05	CHG	0.987699913706343	1	CHH	0.942910966405478	1
1	AT1G01225.1	+	CG	0	54	5	1103	CHG	0	64	6	1339	CHH	1	231	15	4173	CG	0.999997271505939	1	CHG	0.68005346029053	1	CHH	0.825188010907729	1
1	AT1G01230.1	+	CG	4	32	65	674	CHG	0	38	3	779	CHH	1	142	21	3010	CG	0.92920699045385	1	CHG	0.491677051413866	1	CHH	0.657709830719567	1
1	AT1G01240.3	+	CG	4	46	35	1040	CHG	0	57	4	1368	CHH	0	295	22	6115	CG	0.993100566943526	1	CHG	0.63758215387172	1	CHH	1	1
1	AT1G01250.1	-	CG	0	76	4	1123	CHG	0	68	1	1051	CHH	0	161	8	2378	CG	0.999999985240324	1	CHG	0.702049062587736	1	CHH	1	1
1	AT1G01260.1	+	CG	28	112	402	2126	CHG	0	169	16	3207	CHH	2	501	47	8880	CG	0.185395566502929	0.621475657931608	CHG	0.950671824139038	1	CHH	0.890800359618083	1
1	AT1G01280.1	+	CG	0	162	8	2523	CHG	0	93	7	1468	CHH	1	467	47	7557	CG	1	1	CHG	0.80909573883594	1	CHH	0.970572872805832	1
1	AT1G01290.1	+	CG	2	64	33	1453	CHG	0	60	7	1250	CHH	1	223	20	4966	CG	0.999995385745325	1	CHG	0.656434078841565	1	CHH	0.814304014755304	1
1	AT1G01300.1	+	CG	0	250	14	4094	CHG	1	129	5	2025	CHH	0	319	12	4396	CG	1	1	CHG	0.899440832398479	1	CHH	1	1
1	AT1G01305.1	+	CG	0	28	1	697	CHG	0	18	2	450	CHH	0	133	11	3282	CG	0.998697064120305	1	CHG	0.274223296682813	1	CHH	1	1
1	AT1G01310.1	+	CG	0	122	11	1834	CHG	0	57	4	912	CHH	2	185	13	2326	CG	0.999999999999731	1	CHG	0.63758215387172	1	CHH	0.405735394951086	1
1	AT1G01320.1	-	CG	168	330	3159	6505	CHG	2	502	39	10424	CHH	0	1575	125	31548	CG	0	0	CHG	0.998685480779657	1	CHH	1	1
1	AT1G01335.1	+	CG	0	4	0	111	CHG	0	8	1	245	CHH	0	34	3	897	CG	0.612879518661414	1	CHG	0.132769232735209	1	CHH	1	1
1	AT1G01340.2	-	CG	31	142	438	2970	CHG	1	143	14	3154	CHH	0	645	48	13561	CG	0.450635302829789	1	CHG	0.921628645133062	1	CHH	1	1
1	AT1G01350.1	+	CG	37	51	750	1142	CHG	0	73	4	1671	CHH	0	286	16	5791	CG	5.32907051820075e-15	6.51636503246594e-14	CHG	0.727429450702092	1	CHH	1	1
1	AT1G01355.1	+	CG	0	64	6	1155	CHG	0	72	3	1101	CHH	0	208	13	3145	CG	0.999999745587535	1	CHG	0.722532516884041	1	CHH	1	1
1	AT1G01360.1	+	CG	0	51	2	1050	CHG	0	56	10	1494	CHH	0	142	20	3397	CG	0.999994440465867	1	CHG	0.631071046154684	1	CHH	1	1
1	AT1G01370.2	+	CG	0	40	8	873	CHG	0	55	1	1235	CHH	0	168	20	3747	CG	0.999924410496812	1	CHG	0.624442961516792	1	CHH	1	1
1	AT1G01380.1	+	CG	0	12	0	349	CHG	0	19	3	540	CHH	0	77	3	1649	CG	0.941985247036666	1	CHG	0.287032294850507	1	CHH	1	1
1	AT1G01390.2	-	CG	0	174	10	2935	CHG	0	84	2	1381	CHH	1	438	34	7292	CG	1	1	CHG	0.775914316742719	1	CHH	0.963370049761106	1
1	AT1G01400.1	-	CG	0	54	2	1131	CHG	0	53	4	1058	CHH	0	191	10	3532	CG	0.999997271505939	1	CHG	0.61082741741047	1	CHH	1	1
1	AT1G01410.1	+	CG	16	98	133	2216	CHG	0	42	3	941	CHH	0	313	33	6831	CG	0.904141556582482	1	CHG	0.526623106544816	1	CHH	1	1
1	AT1G01420.2	-	CG	2	190	13	3085	CHG	0	87	2	1387	CHH	0	381	24	6004	CG	1	1	CHG	0.787570603906038	1	CHH	1	1
1	AT1G01430.1	-	CG	1	122	8	2220	CHG	0	108	5	2037	CHH	0	388	23	6681	CG	0.999999999999731	1	CHG	0.853843497423814	1	CHH	1	1
1	AT1G01440.1	-	CG	70	123	1114	2119	CHG	0	171	8	2994	CHH	0	615	50	9860	CG	0	0	CHG	0.952397613632353	1	CHH	1	1
1	AT1G01450.1	-	CG	20	62	386	1259	CHG	1	102	7	1964	CHH	0	433	33	7955	CG	0.0272457770623203	0.106808394057869	CHG	0.837363831544951	1	CHH	1	1
1	AT1G01453.2	-	CG	1	130	14	2182	CHG	0	94	5	1551	CHH	0	199	9	2767	CG	0.99999999999996	1	CHG	0.812464946362551	1	CHH	1	1
1	AT1G01460.1	+	CG	0	60	3	1350	CHG	1	87	14	2048	CHH	1	375	34	8485	CG	0.999999342808048	1	CHG	0.787570603906038	1	CHH	0.941060314294608	1
1	AT1G01470.1	-	CG	0	48	5	1081	CHG	0	45	4	982	CHH	0	128	10	2861	CG	0.999988671985686	1	CHG	0.551246799260866	1	CHH	1	1
1	AT1G01480.1	+	CG	1	140	6	2803	CHG	0	89	13	1884	CHH	0	412	37	9064	CG	0.999999999999996	1	CHG	0.795002632629005	1	CHH	1	1
1	AT1G01490.4	-	CG	0	45	6	1028	CHG	0	32	1	878	CHH	0	136	12	3663	CG	0.999976918226377	1	CHG	0.434361829691922	1	CHH	1	1
1	AT1G01500.1	+	CG	1	134	8	2291	CHG	0	78	9	1457	CHH	0	285	20	4778	CG	0.999999999999984	1	CHG	0.750647858369499	1	CHH	1	1
1	AT1G01510.1	+	CG	24	195	422	2634	CHG	0	176	13	2836	CHH	0	538	37	8776	CG	0.999500680806256	1	CHG	0.956452533048528	1	CHH	1	1
1	AT1G01520.3	+	CG	0	48	4	1193	CHG	1	48	11	1289	CHH	0	256	28	6375	CG	0.999988671985686	1	CHG	0.574589638915945	1	CHH	1	1
1	AT1G01530.1	-	CG	24	36	657	977	CHG	12	44	109	978	CHH	31	221	224	5307	CG	5.16231057900995e-09	4.01568053671489e-08	CHG	1.13953291247526e-11	3.21410721477611e-10	CHH	0	0
1	AT1G01540.2	+	CG	24	172	426	2988	CHG	0	101	6	1739	CHH	0	400	24	6605	CG	0.993816538493903	1	CHG	0.834441951116574	1	CHH	1	1
1	AT1G01550.2	+	CG	6	54	102	1096	CHG	0	88	3	1706	CHH	0	324	18	6090	CG	0.982065596037169	1	CHG	0.791319701573262	1	CHH	1	1
1	AT1G01560.2	+	CG	0	84	10	2180	CHG	0	98	3	2402	CHH	0	300	45	7450	CG	0.999999997788081	1	CHG	0.825357557923033	1	CHH	1	1
1	AT1G01570.2	+	CG	0	204	10	3777	CHG	0	121	6	2264	CHH	1	390	28	6830	CG	1	1	CHG	0.884045664202298	1	CHH	0.94737111994848	1
1	AT1G01580.2	+	CG	1	188	14	3851	CHG	0	127	12	2628	CHH	1	744	61	15103	CG	1	1	CHG	0.895795133765581	1	CHH	0.996365128131968	1
1	AT1G01590.1	+	CG	1	166	10	3663	CHG	0	134	12	2996	CHH	2	625	74	12953	CG	1	1	CHG	0.90800677524917	1	CHH	0.948792486152085	1
1	AT1G01600.1	+	CG	0	248	21	3794	CHG	0	152	5	2278	CHH	0	437	27	6740	CG	1	1	CHG	0.933233460612826	1	CHH	1	1
1	AT1G01610.1	-	CG	1	163	20	3243	CHG	0	111	8	2198	CHH	1	431	39	7551	CG	1	1	CHG	0.861446134683145	1	CHH	0.961382094441731	1
1	AT1G01620.1	-	CG	1	85	7	1448	CHG	0	90	5	1605	CHH	1	274	30	4697	CG	0.99999999825526	1	CHG	0.798620564826382	1	CHH	0.873649205449076	1
1	AT1G01630.1	+	CG	1	56	7	1158	CHG	0	57	5	1203	CHH	0	242	14	4483	CG	0.999998302358093	1	CHG	0.63758215387172	1	CHH	1	1
1	AT1G01640.1	-	CG	0	50	5	1004	CHG	0	48	3	958	CHH	0	192	9	3596	CG	0.999992951821998	1	CHG	0.574589638915945	1	CHH	1	1
1	AT1G01650.1	-	CG	41	102	859	2284	CHG	1	142	12	3223	CHH	0	491	48	11093	CG	9.74029031231005e-06	5.6456983713643e-05	CHG	0.920220645116175	1	CHH	1	1
1	AT1G01660.2	-	CG	37	116	725	2413	CHG	0	124	18	2656	CHH	0	495	41	8711	CG	0.00443816065737512	0.0193039074286578	CHG	0.890077272363262	1	CHH	1	1
1	AT1G01670.1	-	CG	26	60	490	1405	CHG	2	82	13	1935	CHH	0	338	29	7292	CG	9.03371974625422e-05	0.000476464190045294	CHG	0.425700869758875	1	CHH	1	1
1	AT1G01680.1	-	CG	0	38	5	829	CHG	0	53	6	1124	CHH	0	287	20	5772	CG	0.999878510591836	1	CHG	0.61082741741047	1	CHH	1	1
1	AT1G01690.1	+	CG	10	68	211	1714	CHG	0	139	12	3547	CHH	0	388	46	9469	CG	0.93108561243795	1	CHG	0.91584304442941	1	CHH	1	1
1	AT1G01695.1	+	CG	4	44	60	1030	CHG	0	88	6	2018	CHH	1	380	34	8497	CG	0.990201050758612	1	CHG	0.791319701573262	1	CHH	0.943243807478874	1
1	AT1G01700.4	-	CG	1	74	9	1595	CHG	0	133	10	2810	CHH	0	438	31	9093	CG	0.999999976277866	1	CHG	0.906354048149803	1	CHH	1	1
1	AT1G01710.1	+	CG	35	105	854	2365	CHG	0	104	9	2357	CHH	0	371	36	8273	CG	0.00248832863223125	0.0111828563631521	CHG	0.843053800530302	1	CHH	1	1
1	AT1G01715.1	+	CG	0	32	3	725	CHG	0	26	6	576	CHH	0	128	10	2808	CG	0.999495606835099	1	CHG	0.370584112719326	1	CHH	1	1
1	AT1G01720.1	+	CG	0	126	8	1816	CHG	1	93	6	1328	CHH	0	223	17	3027	CG	0.999999999999896	1	CHG	0.80909573883594	1	CHH	1	1
1	AT1G01725.1	-	CG	0	16	3	271	CHG	0	21	2	343	CHH	0	51	3	944	CG	0.977541300908095	1	CHG	0.311976095287973	1	CHH	1	1
1	AT1G01730.1	+	CG	0	58	3	887	CHG	0	78	9	1240	CHH	0	198	17	3407	CG	0.999998943744066	1	CHG	0.750647858369499	1	CHH	1	1
1	AT1G01740.2	-	CG	8	72	146	1583	CHG	0	118	11	2592	CHH	0	432	42	9482	CG	0.991274327001881	1	CHG	0.877683093575339	1	CHH	1	1
1	AT1G01750.2	+	CG	7	20	134	451	CHG	0	32	5	704	CHH	0	140	13	2785	CG	0.109748690655419	0.386990155269226	CHG	0.434361829691922	1	CHH	1	1
1	AT1G01760.3	-	CG	16	82	364	1554	CHG	0	110	9	2125	CHH	0	376	31	7167	CG	0.681421830655609	1	CHG	0.858956910845722	1	CHH	1	1
1	AT1G01770.1	+	CG	38	110	906	2536	CHG	0	176	18	3980	CHH	0	577	64	12676	CG	0.000791458241776732	0.00378911871894792	CHG	0.956452533048528	1	CHH	1	1
1	AT1G01780.1	+	CG	0	44	3	855	CHG	0	48	3	1073	CHH	0	202	12	4558	CG	0.999970737755142	1	CHG	0.574589638915945	1	CHH	1	1
1	AT1G01790.1	+	CG	56	186	1160	4124	CHG	0	346	27	7701	CHH	0	1053	102	22969	CG	0.00250858151899347	0.0112681996172006	CHG	0.997889794315605	1	CHH	1	1
1	AT1G01800.1	+	CG	1	50	7	1161	CHG	0	73	8	1587	CHH	0	271	29	6028	CG	0.999992951821998	1	CHG	0.727429450702092	1	CHH	1	1
1	AT1G01810.1	+	CG	0	51	3	1034	CHG	0	31	2	644	CHH	0	97	4	1904	CG	0.999994440465867	1	CHG	0.424199716829412	1	CHH	1	1
1	AT1G01820.1	-	CG	4	40	59	850	CHG	0	50	4	1132	CHH	2	231	24	5145	CG	0.98054995112124	1	CHG	0.589472993483437	1	CHH	0.519154350352433	1
1	AT1G01830.2	-	CG	0	198	15	3343	CHG	1	189	7	2948	CHH	1	444	32	6439	CG	1	1	CHG	0.965451296952058	1	CHH	0.964992358432315	1
1	AT1G01840.1	+	CG	0	36	1	497	CHG	0	38	1	559	CHH	0	118	9	1788	CG	0.99980473907522	1	CHG	0.491677051413866	1	CHH	1	1
1	AT1G01860.4	-	CG	1	64	8	1313	CHG	0	97	7	2070	CHH	1	304	30	6562	CG	0.999999745587535	1	CHG	0.82221997580759	1	CHH	0.899257992105094	1
1	AT1G01880.3	-	CG	24	94	352	2079	CHG	0	158	11	3470	CHH	1	521	44	10969	CG	0.17732255274632	0.596205598462598	CHG	0.939998808514468	1	CHH	0.980425684145822	1
1	AT1G01900.1	+	CG	0	343	15	5176	CHG	1	213	9	3043	CHH	1	600	42	8450	CG	1	1	CHG	0.97746613022023	1	CHH	0.989219162373508	1
1	AT1G01910.2	-	CG	36	82	788	1620	CHG	4	86	23	1725	CHH	0	318	25	6623	CG	3.06880731204551e-06	1.86349286119605e-05	CHG	0.066203299850208	1	CHH	1	1
1	AT1G01920.1	+	CG	18	81	353	1790	CHG	0	131	10	3043	CHH	1	563	49	12166	CG	0.447233729906514	1	CHG	0.902958983067427	1	CHH	0.985744834385874	1
1	AT1G01930.1	-	CG	37	135	777	2921	CHG	0	146	15	3287	CHH	0	508	51	10329	CG	0.0492511723346908	0.185755407902306	CHG	0.925705295655436	1	CHH	1	1
1	AT1G01940.1	+	CG	2	30	38	599	CHG	0	30	2	634	CHH	0	164	14	3144	CG	0.992677245366652	1	CHG	0.413855034007427	1	CHH	1	1
1	AT1G01950.3	+	CG	64	154	1239	3284	CHG	0	230	10	4981	CHH	0	849	87	18096	CG	8.32327984312542e-09	6.29348111754062e-08	CHG	0.983351620414551	1	CHH	1	1
1	AT1G01960.1	-	CG	136	330	2483	5930	CHG	1	470	40	9014	CHH	0	1543	116	29320	CG	1.11022302462516e-16	1.50391395243631e-15	CHG	0.999768040435297	1	CHH	1	1
1	AT1G01970.1	+	CG	26	68	499	1376	CHG	1	89	8	1783	CHH	2	378	25	7032	CG	0.000952994532567031	0.00451084078748395	CHG	0.795002632629005	1	CHH	0.777317613013146	1
1	AT1G01980.1	-	CG	1	217	15	3391	CHG	0	160	11	2422	CHH	0	434	30	6093	CG	1	1	CHG	0.942098002819646	1	CHH	1	1
1	AT1G01990.1	-	CG	0	51	3	879	CHG	0	49	2	865	CHH	0	204	10	2858	CG	0.999994440465867	1	CHG	0.582097568711348	1	CHH	1	1
1	AT1G02000.1	+	CG	0	150	11	2325	CHG	0	108	4	1726	CHH	1	364	18	5032	CG	1	1	CHG	0.853843497423814	1	CHH	0.935956382791544	1
1	AT1G02010.4	+	CG	60	125	1189	2680	CHG	0	163	8	3671	CHH	0	635	58	13452	CG	2.33040253760919e-11	2.15989905554658e-10	CHG	0.945109896737424	1	CHH	1	1
1	AT1G02020.1	-	CG	1	145	11	2285	CHG	0	162	9	2419	CHH	0	539	33	7229	CG	0.999999999999999	1	CHG	0.944123754971063	1	CHH	1	1
1	AT1G02030.1	-	CG	0	62	2	1039	CHG	0	55	4	840	CHH	0	193	11	3189	CG	0.999999591101694	1	CHG	0.624442961516792	1	CHH	1	1
1	AT1G02040.1	-	CG	0	92	5	1389	CHG	1	35	2	537	CHH	0	303	21	5000	CG	0.999999999668517	1	CHG	0.463784686376948	1	CHH	1	1
1	AT1G02050.1	-	CG	54	97	759	1648	CHG	0	115	8	1957	CHH	1	344	28	5303	CG	1.10578213252666e-13	1.23946693221696e-12	CHG	0.870971400125983	1	CHH	0.925517524420046	1
1	AT1G02060.1	-	CG	2	126	43	2118	CHG	0	176	13	3209	CHH	0	637	38	10799	CG	0.999999999996386	1	CHG	0.956452533048528	1	CHH	1	1
1	AT1G02065.1	+	CG	0	147	5	2402	CHG	0	112	3	1813	CHH	0	235	15	2779	CG	0.999999999999999	1	CHG	0.8638914270146	1	CHH	1	1
1	AT1G02067.1	-	CG	0	0	0	0	CHG	0	0	0	0	CHH	0	3	2	79	CG	1	1	CHG	1	1	CHH	1	1
1	AT1G02070.1	-	CG	0	59	5	1168	CHG	0	42	1	816	CHH	0	104	13	1989	CG	0.999999166835611	1	CHG	0.526623106544816	1	CHH	1	1
1	AT1G02080.1	+	CG	155	336	3546	7617	CHG	2	689	60	15907	CHH	2	2116	207	48372	CG	0	0	CHG	0.999937157527543	1	CHH	0.999998035762094	1
1	AT1G02090.1	-	CG	2	48	25	857	CHG	0	57	6	1009	CHH	3	265	22	4577	CG	0.999843076657835	1	CHG	0.63758215387172	1	CHH	0.321477380459791	1
1	AT1G02100.1	+	CG	18	64	407	1456	CHG	0	84	8	1938	CHH	0	280	19	6546	CG	0.113419232208011	0.398725057592833	CHG	0.775914316742719	1	CHH	1	1
1	AT1G02110.1	+	CG	27	188	273	2355	CHG	1	210	17	2741	CHH	0	530	23	6729	CG	0.992966030746555	1	CHG	0.976229666426219	1	CHH	1	1
1	AT1G02120.1	+	CG	10	103	208	1937	CHG	0	158	17	3480	CHH	0	517	35	10323	CG	0.999349769803043	1	CHG	0.939998808514468	1	CHH	1	1
1	AT1G02130.1	-	CG	0	28	1	743	CHG	1	57	4	1398	CHH	0	175	21	4801	CG	0.998697064120305	1	CHG	0.63758215387172	1	CHH	1	1
1	AT1G02140.1	-	CG	0	46	1	648	CHG	0	27	2	425	CHH	0	119	5	1783	CG	0.999981793321867	1	CHG	0.381692470028188	1	CHH	1	1
1	AT1G02145.3	+	CG	30	74	724	1697	CHG	0	110	10	2528	CHH	0	434	32	8965	CG	0.000119953792922178	0.000623093959857937	CHG	0.858956910845722	1	CHH	1	1
1	AT1G02150.1	+	CG	0	136	7	2112	CHG	1	152	15	2477	CHH	1	487	35	7227	CG	0.99999999999999	1	CHG	0.933233460612826	1	CHH	0.974697139764846	1
1	AT1G02160.2	+	CG	0	26	2	445	CHG	0	21	2	419	CHH	0	73	7	1757	CG	0.997905887693067	1	CHG	0.311976095287973	1	CHH	1	1
1	AT1G02170.1	+	CG	8	92	109	1445	CHG	0	89	7	1499	CHH	1	301	21	4953	CG	0.999598186380432	1	CHG	0.795002632629005	1	CHH	0.896950155676302	1
1	AT1G02180.1	-	CG	0	38	2	639	CHG	0	80	3	1341	CHH	0	202	21	3547	CG	0.999878510591836	1	CHG	0.759371661726317	1	CHH	1	1
1	AT1G02190.1	+	CG	0	149	9	2211	CHG	0	110	6	1708	CHH	1	637	43	8545	CG	1	1	CHG	0.858956910845722	1	CHH	0.991846712758384	1
1	AT1G02205.3	+	CG	0	139	9	2551	CHG	0	144	10	2600	CHH	0	630	41	10774	CG	0.999999999999995	1	CHG	0.923011795813295	1	CHH	1	1
1	AT1G02210.1	-	CG	0	16	1	473	CHG	0	7	0	197	CHH	0	68	9	1817	CG	0.977541300908095	1	CHG	0.117188783258141	1	CHH	1	1
1	AT1G02220.1	-	CG	4	66	45	1398	CHG	0	86	8	1799	CHH	0	345	21	7347	CG	0.999833639397765	1	CHG	0.783754150894661	1	CHH	1	1
1	AT1G02230.1	-	CG	0	66	3	1543	CHG	0	85	2	2031	CHH	1	296	33	6946	CG	0.999999841707091	1	CHG	0.779869132449989	1	CHH	0.892985678449667	1
1	AT1G02250.1	-	CG	0	72	4	1597	CHG	0	74	9	1821	CHH	0	311	25	7703	CG	0.999999961873171	1	CHG	0.732239960119888	1	CHH	1	1
1	AT1G02260.2	-	CG	52	131	795	2599	CHG	3	113	14	2307	CHH	2	439	40	8471	CG	1.07287394901512e-06	6.75708635136181e-06	CHG	0.321759914306355	1	CHH	0.842694988101296	1
1	AT1G02270.1	-	CG	8	82	188	2159	CHG	0	95	7	2395	CHH	1	409	49	9648	CG	0.998034920073928	1	CHG	0.815774691835837	1	CHH	0.954404205152252	1
1	AT1G02280.1	-	CG	24	52	553	1260	CHG	0	63	7	1496	CHH	1	267	26	6102	CG	4.8696296313544e-05	0.000264660662624291	CHG	0.674305381364515	1	CHH	0.866791982534585	1
1	AT1G02290.1	-	CG	9	52	132	1136	CHG	0	118	9	2561	CHH	1	393	28	8203	CG	0.797855930587107	1	CHG	0.877683093575339	1	CHH	0.948549761676534	1
1	AT1G02300.1	+	CG	1	55	5	1371	CHG	0	94	12	2569	CHH	1	333	40	8259	CG	0.99999784779047	1	CHG	0.812464946362551	1	CHH	0.919067651995567	1
1	AT1G02305.1	+	CG	16	46	371	1091	CHG	0	101	9	2651	CHH	0	318	23	7806	CG	0.0226841982301291	0.090047150233704	CHG	0.834441951116574	1	CHH	1	1
1	AT1G02310.2	-	CG	0	124	10	2878	CHG	0	107	12	2455	CHH	1	340	24	7640	CG	0.999999999999833	1	CHG	0.851217686520777	1	CHH	0.923233851311637	1
1	AT1G02320.1	+	CG	0	0	0	0	CHG	0	8	0	268	CHH	0	46	10	1493	CG	1	1	CHG	0.132769232735209	1	CHH	1	1
1	AT1G02330.1	-	CG	18	63	329	1316	CHG	0	70	8	1472	CHH	0	233	12	4207	CG	0.100516534562611	0.357497486133059	CHG	0.712473137436132	1	CHH	1	1
1	AT1G02335.1	-	CG	0	84	3	1546	CHG	0	44	1	708	CHH	0	175	12	3238	CG	0.999999997788081	1	CHG	0.54318461231397	1	CHH	1	1
1	AT1G02340.1	-	CG	0	66	3	2011	CHG	0	58	4	1812	CHH	0	236	31	6781	CG	0.999999841707091	1	CHG	0.643978349155724	1	CHH	1	1
1	AT1G02350.1	+	CG	0	28	1	610	CHG	0	34	2	845	CHH	1	124	11	2959	CG	0.998697064120305	1	CHG	0.454151177144931	1	CHH	0.607883740584491	1
1	AT1G02360.3	-	CG	0	104	6	2218	CHG	0	71	10	1443	CHH	1	267	26	5138	CG	0.999999999980769	1	CHG	0.717547605986735	1	CHH	0.866791982534585	1
1	AT1G02370.1	+	CG	0	124	1	2323	CHG	0	151	8	3053	CHH	1	434	31	8379	CG	0.999999999999833	1	CHG	0.932033949787164	1	CHH	0.962246955614845	1
1	AT1G02380.1	+	CG	1	50	8	1378	CHG	0	55	13	1551	CHH	1	195	16	4683	CG	0.999992951821998	1	CHG	0.624442961516792	1	CHH	0.770590148311978	1
1	AT1G02390.1	+	CG	2	134	20	2667	CHG	0	76	1	1465	CHH	2	496	46	9013	CG	0.999999999999425	1	CHG	0.741607779940698	1	CHH	0.887495099781375	1
1	AT1G02400.1	+	CG	0	132	8	3140	CHG	0	75	9	1791	CHH	0	248	31	5869	CG	0.999999999999975	1	CHG	0.736965570413702	1	CHH	1	1
1	AT1G02405.1	-	CG	0	50	5	1013	CHG	0	29	2	518	CHH	0	87	3	1256	CG	0.999992951821998	1	CHG	0.403324501220072	1	CHH	1	1
1	AT1G02410.2	+	CG	4	40	80	938	CHG	0	75	7	1831	CHH	0	253	24	6466	CG	0.98054995112124	1	CHG	0.736965570413702	1	CHH	1	1
1	AT1G02420.1	+	CG	38	96	821	2244	CHG	1	78	17	1817	CHH	2	425	37	8484	CG	3.04118500329409e-05	0.000168816671470703	CHG	0.750647858369499	1	CHH	0.829444592833976	1
1	AT1G02430.1	-	CG	10	38	239	1014	CHG	2	49	12	1146	CHH	1	164	20	4008	CG	0.270751906959895	0.874739444006699	CHG	0.214209008736645	1	CHH	0.710093233927938	1
1	AT1G02440.1	-	CG	0	38	5	1075	CHG	0	49	5	1142	CHH	0	164	26	4040	CG	0.999878510591836	1	CHG	0.582097568711348	1	CHH	1	1
1	AT1G02450.1	-	CG	0	40	2	918	CHG	0	24	1	490	CHH	0	110	7	2010	CG	0.999924410496812	1	CHG	0.347765102831768	1	CHH	1	1
1	AT1G02460.1	-	CG	0	140	14	3309	CHG	0	100	8	2296	CHH	0	442	30	9461	CG	0.999999999999996	1	CHG	0.83146757692055	1	CHH	1	1
1	AT1G02470.1	-	CG	0	41	9	1293	CHG	0	41	7	1088	CHH	2	184	24	5170	CG	0.999940375736404	1	CHG	0.518118536538205	1	CHH	0.40312088067556	1
1	AT1G02475.1	-	CG	0	45	6	1141	CHG	0	38	3	966	CHH	0	194	19	4861	CG	0.999976918226377	1	CHG	0.491677051413866	1	CHH	1	1
1	AT1G02490.1	+	CG	0	4	1	87	CHG	0	17	2	387	CHH	0	32	2	665	CG	0.612879518661414	1	CHG	0.2611841752811	1	CHH	1	1
1	AT1G02500.1	+	CG	45	80	478	1111	CHG	0	108	11	1507	CHH	0	404	20	5602	CG	7.34612370933974e-12	7.15812498463403e-11	CHG	0.853843497423814	1	CHH	1	1
